id,lable
5745,0.947347316890955
11076,0.9663612209260464
9648,0.9999171402523643
8798,0.9965260175522417
10731,0.6670267581939697
12027,0.9955514259636402
4977,0.8731295317411423
11304,0.7357316017150879
11457,0.9992001950158738
7012,0.8735829144716263
7720,0.8987818509340286
2369,0.9451316185295582
2423,0.9495849460363388
2888,0.9938848773017526
1391,0.6857489347457886
9026,0.7026715278625488
10653,0.9848836688324809
3440,0.6124169826507568
7598,0.6748378872871399
12478,0.930861696600914
8293,0.5762144029140472
7,0.9954694439657032
3750,0.9789231792092323
11121,0.8320908397436142
12373,0.9922080105170608
4645,0.9986766789807007
3638,0.9999652941332897
4839,0.9849002212285995
6145,0.5225394368171692
12168,0.5160581469535828
4455,0.9997998342732899
9506,0.9998066275729798
5741,0.5246749818325043
4697,0.890388198196888
11965,0.9278094619512558
12429,0.9839522950351238
9499,0.9997865905606886
4127,0.8882285580039024
11478,0.9382332153618336
1485,0.8500643670558929
7186,0.9995273296372034
6228,0.7472115159034729
3414,0.6493643820285797
401,0.9715219121426344
1379,0.9190833270549774
5321,0.9983638263074681
2247,0.643926739692688
6483,0.9019182696938515
4157,0.7964214980602264
3346,0.7756680697202682
4156,0.9188271090388298
10517,0.6801044046878815
3330,0.9348374009132385
5211,0.9958948595449328
5445,0.8630554676055908
12074,0.5340937674045563
3113,0.967679638415575
11878,0.9385451301932335
2934,0.9538068063557148
12267,0.9311020597815514
12285,0.9997143511136528
8523,0.9978148064110428
10223,0.9999237892407109
1882,0.8774575889110565
9349,0.9998153881897451
9981,0.9990433743223548
7822,0.8839347288012505
675,0.9975462425500154
6328,0.7958273589611053
6801,0.9858769560232759
6900,0.9989224347518757
9894,0.9132891222834587
4048,0.9568820036947727
2390,0.9066351652145386
5247,0.9925723727792501
9665,0.8183711171150208
4233,0.8572337478399277
4359,0.7710862755775452
12289,0.5068058371543884
4606,0.8484568744897842
10091,0.9504144601523876
5105,0.5840167701244354
6268,0.9994410328217782
2045,0.7228937745094299
7247,0.9935233755968511
4532,0.8692232668399811
9629,0.9680176414549351
449,0.6773970127105713
529,0.9756821729242802
11338,0.9919904014095664
4649,0.9422879032790661
8723,0.9743936695158482
5167,0.9606841243803501
6694,0.9995392634591553
9874,0.9999448016606038
4997,0.685817539691925
3392,0.9791351705789566
3746,0.9987026964081451
5344,0.8743637055158615
386,0.7015308737754822
1494,0.7912842333316803
5183,0.9642279483377934
2616,0.847927913069725
9016,0.6752689480781555
11559,0.9943092977628112
2425,0.991894194856286
11059,0.9604262225329876
867,0.9945322968997061
7773,0.9785781409591436
10662,0.9779039658606052
9842,0.963794220238924
9209,0.9975001967977732
7602,0.9999927763396954
8633,0.7637836188077927
10714,0.5511094331741333
5338,0.9934861129149795
12257,0.9402891770005226
11460,0.9947529886849225
11560,0.9996318442281336
1862,0.9901277776807547
11529,0.9874947108328342
2902,0.6888088285923004
7409,0.9997442716849037
6559,0.8645938187837601
8563,0.9824931994080544
4661,0.99390157032758
939,0.6364896893501282
3277,0.6007036864757538
10597,0.9884558096528053
2156,0.7921325713396072
3514,0.9960660072974861
3951,0.9999498595789191
739,0.9632657542824745
6286,0.8054798394441605
11365,0.9963894803076982
2128,0.9990645277430303
5092,0.8621193617582321
462,0.8271995633840561
12261,0.841662809252739
6490,0.9342478215694427
6673,0.9960816306993365
7991,0.9997966121736681
7739,0.9597037695348263
10477,0.5919667184352875
10451,0.9999310735875042
6343,0.999661798006855
8979,0.9722218848764896
8932,0.9929889449849725
11466,0.8871713206171989
5796,0.9800222590565681
5068,0.9479703679680824
2176,0.8485743403434753
5290,0.9178970381617546
12101,0.8338537961244583
6117,0.6176535487174988
12330,0.9913582084700465
736,0.8472777158021927
4368,0.9825014807283878
9178,0.989968310110271
4636,0.9892069539055228
9994,0.9998995396090322
12042,0.9566936083137989
2817,0.9822102710604668
5452,0.8742697536945343
11234,0.9993884653667919
2107,0.8338788002729416
6037,0.9849530309438705
10833,0.9662984423339367
5793,0.9815105739980936
11226,0.9993581845774315
2064,0.9898223811760545
4129,0.5491074323654175
8105,0.6837147772312164
5544,0.9924847041256726
6156,0.9814485907554626
8530,0.6187086403369904
133,0.9662122651934624
8257,0.7646053731441498
11288,0.5092297792434692
1893,0.9739585034549236
7192,0.9999599694965582
4605,0.9200981259346008
11631,0.6316810846328735
8705,0.8261845111846924
4379,0.983066888526082
8841,0.9817954339087009
2874,0.9996318598568905
8326,0.5005525052547455
5903,0.9998683824087493
11413,0.9898167634382844
2574,0.9492752365767956
8667,0.9609962776303291
4523,0.96627252176404
12389,0.9116095006465912
2672,0.9983059047954157
10873,0.9783117398619652
10486,0.9563366435468197
12396,0.6765619516372681
2961,0.9167840108275414
11385,0.7804798632860184
10784,0.9993892313214019
10343,0.9984532269882038
9146,0.8786973729729652
12056,0.7692316472530365
10295,0.9772376734763384
3657,0.9912804011255503
6204,0.9999655888605048
460,0.9998476140171988
5023,0.9176525622606277
5312,0.9989572678459808
7532,0.9921700321137905
11493,0.9984008058672771
3785,0.7787368148565292
86,0.7938347607851028
387,0.9999679419743188
3869,0.9795534890145063
3404,0.9607526026666164
11374,0.9797177985310555
4011,0.9689455404877663
6010,0.8323175311088562
6818,0.9825501441955566
9383,0.7671118527650833
3840,0.9805491156876087
2032,0.9512731619179249
1302,0.9429422505199909
5342,0.9999862504191697
4792,0.992919560521841
10505,0.7634589523077011
1312,0.6003788113594055
2352,0.7546534836292267
2439,0.9993792704190128
12338,0.9676743894815445
8462,0.7203543484210968
5767,0.9171376004815102
3017,0.7938057631254196
9959,0.978003216907382
7459,0.997346110176295
8548,0.7984592020511627
7636,0.6690692603588104
7258,0.9869351852685213
10852,0.7206575870513916
5289,0.8029257506132126
6198,0.9469528496265411
4444,0.9533562585711479
4777,0.9153850376605988
9963,0.9967244821600616
3640,0.8160438537597656
1857,0.9718776438385248
3131,0.5958545506000519
8423,0.9243671074509621
2333,0.8873372077941895
11906,0.9997941402398283
6802,0.82695671916008
8270,0.8495838493108749
1053,0.9749712664633989
9412,0.8419737666845322
4312,0.9999414821686514
5269,0.9686228148639202
1058,0.778224840760231
10607,0.9470208324491978
9314,0.9986826978856698
5197,0.9921413278207183
7985,0.5552498698234558
2839,0.9847923805937171
11876,0.9990024465369061
2740,0.9429377391934395
8522,0.9209635406732559
10109,0.9989901654189453
12381,0.6329168975353241
928,0.8459293097257614
1921,0.8188042789697647
11386,0.7079335749149323
6591,0.5072363615036011
4477,0.6920077204704285
10691,0.9167905375361443
10573,0.9174471274018288
10546,0.7637614011764526
8428,0.7796305269002914
6534,0.997702160384506
4472,0.9840274974703789
8603,0.6447869539260864
2600,0.7151124179363251
2186,0.6482091248035431
7792,0.7895077764987946
6354,0.8577543646097183
256,0.9964932519942522
1805,0.9944983595050871
1284,0.8397414684295654
12368,0.985397138632834
9114,0.9627408981323242
9028,0.983542911708355
9463,0.7174692749977112
11896,0.5779673159122467
813,0.5273278057575226
1958,0.9996759313798975
7745,0.5565841794013977
3611,0.9999977895752181
10205,0.9905175026506186
611,0.8826982006430626
283,0.9969139837194234
8135,0.9553125575184822
2110,0.7803519517183304
11927,0.5140562653541565
11976,0.8994405493140221
1754,0.8312124013900757
4059,0.6661474704742432
6256,0.9476919732987881
9537,0.7636599689722061
3216,0.9298200756311417
5074,0.9442772530019283
1995,0.9999808480115462
4863,0.6504345238208771
5871,0.9607258848845959
7394,0.9675594456493855
4898,0.5870023667812347
8289,0.6241336166858673
966,0.8958529755473137
7561,0.9807672426104546
1434,0.8368158638477325
1021,0.8075044900178909
6605,0.9120065346360207
2254,0.6836664974689484
6991,0.9890511119738221
576,0.9852805659174919
2414,0.6736564636230469
6370,0.9616771824657917
12415,0.9085593298077583
1507,0.7023800015449524
11551,0.8045693188905716
9309,0.8054905384778976
10309,0.982849970459938
9367,0.9829507526010275
12437,0.999580861418508
8702,0.9999660416033294
3499,0.9999444545828737
8029,0.5431203842163086
10613,0.8931748121976852
7741,0.9425765760242939
8253,0.9998822389025008
1117,0.8359783440828323
5818,0.9998286120826378
8685,0.9912382531911135
537,0.9521700367331505
1505,0.9823241028934717
1005,0.9881578823551536
3736,0.6783234179019928
5393,0.9933854220435023
2887,0.9316150993108749
7164,0.9512547999620438
10369,0.9999742249092378
6135,0.9993296568281949
4540,0.9245377853512764
2850,0.9900477975606918
7565,0.8298218697309494
2029,0.8885820284485817
2192,0.7506899982690811
4519,0.715751051902771
9195,0.8102301508188248
4912,0.9833356477320194
7609,0.5066069066524506
1899,0.9740934483706951
9538,0.5838263928890228
7641,0.8360545188188553
145,0.6050632297992706
563,0.638371080160141
11894,0.5633563697338104
11968,0.965180043131113
5458,0.9834200460463762
9972,0.9995964882255066
8770,0.9133955836296082
2876,0.5866664052009583
9046,0.8331352770328522
1977,0.9278806820511818
9491,0.9132443591952324
3872,0.9965611724182963
4163,0.9815671313554049
770,0.750856950879097
2595,0.9884293703362346
5954,0.8836062699556351
7591,0.9028269350528717
2812,0.9887285809963942
5882,0.8836539760231972
546,0.9969257849734277
7851,0.9994412378873676
6535,0.9243180006742477
10053,0.8494138717651367
8573,0.8565365970134735
1171,0.9739591889083385
3530,0.9895024728029966
5783,0.5350181758403778
11610,0.9868535995483398
987,0.992067321203649
1927,0.999513872055104
12001,0.9829631187021732
10972,0.9999685889852117
2632,0.8912452980875969
12365,0.8718494772911072
6595,0.9999138186540222
4856,0.5891696810722351
2799,0.9840526524931192
5057,0.996100882999599
6897,0.6468871533870697
12441,0.9980628940975294
8458,0.6325551569461823
2742,0.9445379376411438
11390,0.993613394908607
5823,0.8532551676034927
5768,0.7240917980670929
7127,0.7972451895475388
1357,0.8742081820964813
898,0.9824293237179518
1103,0.9972326094284654
4169,0.9654832072556019
9047,0.9907013894990087
4908,0.9533568061888218
9639,0.5382117331027985
5066,0.9735075160861015
6811,0.7358479201793671
7299,0.9411665052175522
6132,0.9975314829498529
10814,0.9939717799425125
10181,0.5423106551170349
7743,0.9604813121259212
6425,0.9579306840896606
10088,0.655033528804779
6969,0.9973484768997878
8694,0.7871079295873642
10622,0.8167247474193573
11455,0.956066507846117
10318,0.9924147510901093
2784,0.9999580035982945
12325,0.9887863891199231
6793,0.5870262682437897
2838,0.9616902731359005
2935,0.8558054566383362
647,0.9806341342628002
3679,0.8932278528809547
9019,0.9554493390023708
9145,0.8759193643927574
10072,0.8881663084030151
9750,0.9452505484223366
8531,0.9983908426947892
602,0.6364855170249939
1740,0.9447343647480011
444,0.6967238783836365
7971,0.8228379637002945
9745,0.9818869028240442
4529,0.9984953989041969
7268,0.89812221378088
7522,0.9910274697467685
2072,0.7297880053520203
5510,0.9423098899424076
533,0.9999238811942632
7193,0.959543976932764
9466,0.5934947431087494
1265,0.9763730317354202
4573,0.5170788466930389
10353,0.51516193151474
471,0.9928369335830212
11026,0.9964598356746137
8298,0.868729293346405
6183,0.9562044031918049
6687,0.9728184267878532
10843,0.5206673443317413
1820,0.9785750973969698
5627,0.9753821045160294
10994,0.7496064603328705
10020,0.9656255804002285
562,0.9887301931157708
8756,0.9347493052482605
4621,0.970019705593586
10538,0.9399273544549942
8408,0.9968498670496047
7464,0.6366200149059296
410,0.9934154702350497
1028,0.6725573241710663
9150,0.8731658160686493
1648,0.9999320460265153
10995,0.958680871874094
12467,0.9400329068303108
3100,0.9873427636921406
2394,0.9878201941028237
6568,0.9985925510991365
8508,0.9310954511165619
6735,0.8397354781627655
5978,0.9570130929350853
7280,0.8652937412261963
9382,0.9921475192531943
797,0.5430252254009247
11534,0.9749834388494492
5138,0.999959152075462
6292,0.5624489486217499
9728,0.999918336274277
8566,0.9952514260075986
3295,0.6430942416191101
5097,0.9783314857631922
11617,0.692931741476059
4903,0.7718611508607864
9720,0.9440251626074314
12411,0.8079890757799149
2492,0.9999795900585013
10474,0.7172320187091827
10923,0.7435187101364136
7994,0.9891098570078611
11633,0.9554155059158802
2996,0.7217812240123749
5392,0.6154969930648804
3560,0.6205178797245026
6743,0.9419495910406113
12200,0.5180023610591888
868,0.9845908936113119
1579,0.9987301451619714
6487,0.9017885103821754
479,0.5474840700626373
7129,0.883258618414402
2075,0.9971191000659019
3705,0.999696980958106
6718,0.7817486673593521
1316,0.9999352507147705
7692,0.9292085468769073
12185,0.9958028332330287
11704,0.8308291733264923
8722,0.617896318435669
11917,0.9619024321436882
2858,0.8187726438045502
6067,0.8288917690515518
8370,0.8843472748994827
9329,0.7581498026847839
11174,0.9995408829418011
1355,0.9545205906033516
5539,0.8245957046747208
9513,0.756773516535759
5276,0.735893577337265
11109,0.973181962966919
62,0.6913006901741028
12344,0.8506898581981659
4443,0.9232614189386368
7893,0.5902400016784668
4673,0.6799605190753937
10687,0.8981603533029556
10623,0.910690538585186
1425,0.9993816256173886
1558,0.9301978126168251
5175,0.998704819357954
5816,0.954320814460516
4514,0.5980108082294464
11476,0.9947568103671074
860,0.6515635550022125
8063,0.9926200057379901
6578,0.9748982656747103
12447,0.5634947419166565
8631,0.8436338603496552
8852,0.9956013178452849
1965,0.9918963527306914
11629,0.9905389184132218
3643,0.9602403119206429
2538,0.9927118606865406
6178,0.9739645626395941
10936,0.8613205105066299
2314,0.752953052520752
10754,0.9081322327256203
7131,0.5304566919803619
11142,0.8735512644052505
8232,0.9300585836172104
3463,0.9899736298248172
8034,0.9611049182713032
2363,0.999970686618326
1681,0.916498176753521
4504,0.8905426263809204
5106,0.9643335528671741
4781,0.5990969240665436
1537,0.5302495956420898
5937,0.9426230825483799
12426,0.9863842111080885
6146,0.9963999786414206
9089,0.9998849721159786
8224,0.967686902731657
6008,0.9484357461333275
558,0.582609087228775
1196,0.895510345697403
7379,0.7683602720499039
6993,0.7448162138462067
4380,0.9893004186451435
5192,0.7912043482065201
4760,0.9971466641873121
8749,0.998197416192852
1523,0.6361323595046997
1111,0.9960941395256668
3377,0.9147972762584686
7618,0.9741239566355944
5550,0.9663992561399937
3932,0.700719565153122
10154,0.9553235694766045
10340,0.7270655632019043
6014,0.9173578917980194
1170,0.978301951661706
849,0.9903594851493835
2266,0.9864049833267927
6220,0.9960549077950418
4428,0.9577204771339893
10536,0.8032258450984955
4195,0.6948500871658325
1806,0.9189595803618431
11709,0.8062301725149155
4764,0.9605470336973667
5734,0.999658713262761
4904,0.995097721926868
8872,0.7354088425636292
4728,0.9418642185628414
8330,0.9994085971848108
11137,0.9969016229733825
12215,0.9613226763904095
7690,0.9999786862717883
7124,0.9739755261689425
6812,0.9226134493947029
3692,0.9247328117489815
5714,0.9997303003037814
5576,0.9898824524134398
10884,0.9999218148877844
2356,0.99962454137858
11698,0.7787929177284241
1937,0.9033737778663635
8576,0.9998440765339183
456,0.7177048027515411
2803,0.6478407680988312
7485,0.9999604997428833
2899,0.6160283982753754
2127,0.9232992380857468
3856,0.9944052677601576
3397,0.9818787965923548
5931,0.7824324071407318
10545,0.8317758440971375
2178,0.6532626152038574
1795,0.9954835018143058
7962,0.715936541557312
7762,0.9595592133700848
10201,0.9999999874154248
5645,0.6050072908401489
6196,0.7866043299436569
8660,0.7987352162599564
6267,0.9991522957570851
12124,0.9998538875661325
2376,0.9252050369977951
7717,0.5716262459754944
2630,0.5235915780067444
7990,0.8541489988565445
6270,0.9993309099809267
2530,0.9813653137534857
3023,0.9791229069232941
3073,0.8353050351142883
4882,0.9928364111110568
2685,0.9828421510756016
7905,0.5316639244556427
1666,0.9999834489226487
8387,0.6917896866798401
9670,0.9980735880089924
1419,0.6127136051654816
4425,0.984983186237514
10710,0.8077473640441895
7229,0.9800026994198561
300,0.9904746264219284
8578,0.8773743808269501
7576,0.9525940492749214
76,0.9972712830640376
8259,0.8274255692958832
7709,0.7508474588394165
6597,0.9649235792458057
6342,0.8811486884951591
1067,0.7044848799705505
3961,0.567133903503418
10235,0.9487481415271759
11265,0.8895814046263695
6062,0.9983578771352768
10941,0.7884816825389862
5643,0.99210608843714
522,0.9865303887054324
11074,0.7368959784507751
4002,0.9594331011176109
4660,0.9625642225146294
3978,0.9951445828191936
6227,0.9865657547488809
8820,0.99756362545304
9816,0.9916343772783875
1477,0.5997289717197418
6932,0.9854710986837745
3830,0.9994423974421807
4392,0.9714506398886442
5623,0.99436324974522
4135,0.5778892338275909
7329,0.9981990773230791
2188,0.999879258517467
9688,0.9906354788690805
7570,0.907121479511261
4970,0.999890671504545
3220,0.8331245630979538
2917,0.9994036629796028
1889,0.9426577985286713
3394,0.8783210963010788
7611,0.9980397794861346
3515,0.5208366513252258
11474,0.9697633869946003
8851,0.9842130541801453
2773,0.9826912451535463
5260,0.9810987580567598
7980,0.9994472850812599
10453,0.9134937971830368
10014,0.850589707493782
10506,0.9948087753728032
11446,0.9998122562828939
5867,0.969956561923027
10776,0.9597501195967197
4336,0.5655772089958191
2728,0.8600106090307236
948,0.8120429962873459
3614,0.925429679453373
8558,0.9832341726869345
3913,0.5464574098587036
10471,0.8370832353830338
7821,0.9882514197379351
8170,0.6505571901798248
8738,0.8748094737529755
1689,0.7501146793365479
10467,0.9388869516551495
4796,0.8382664322853088
10918,0.9976864219643176
6937,0.9841172825545073
12295,0.9713703393936157
9131,0.8013464510440826
7863,0.9700561966747046
4070,0.6806236505508423
1894,0.9999760305199743
6660,0.9997577426838689
10530,0.9998407012462849
8748,0.9983919670339674
4670,0.9594028852880001
2976,0.9968621809966862
5850,0.571759045124054
3249,0.9975140390451998
2810,0.9999862397544348
8047,0.984037546440959
11187,0.9775915294885635
9350,0.8842277452349663
1041,0.7294298410415649
1709,0.8255906254053116
3443,0.999537030904321
7305,0.9334455877542496
6138,0.9930530576966703
11056,0.9786968119442463
9124,0.9675652235746384
1296,0.9188511371612549
5760,0.9812872111797333
116,0.9589098319411278
11888,0.9995077761122957
5154,0.9862968288362026
2493,0.9992582223494537
7122,0.9985612387536094
811,0.9977314411662519
5737,0.6529336273670197
12317,0.9895034525543451
11240,0.976470248773694
10894,0.9849146390333772
10931,0.968405831605196
1480,0.9806830249726772
1943,0.6723345220088959
4030,0.986477917060256
5139,0.8555369228124619
7458,0.5893774926662445
7569,0.5095430016517639
11768,0.999963633788866
3925,0.5288043916225433
11549,0.9998673674563179
5702,0.9560200423002243
4348,0.85574671626091
1867,0.9859852287918329
9979,0.8022147566080093
7640,0.7945384234189987
4761,0.9884761208668351
7426,0.9742903020232916
6724,0.8821805790066719
3244,0.999952311256493
10698,0.8306094855070114
5725,0.925436295568943
1458,0.8684497326612473
10937,0.8497385084629059
3517,0.9366545528173447
6291,0.9965403529349715
3386,0.9850275628268719
3218,0.9762642588466406
380,0.7288403809070587
11821,0.7631386071443558
8146,0.9732489492744207
10460,0.8951807022094727
1020,0.9994732234627008
1060,0.752099946141243
3357,0.9548578225076199
10405,0.9871039502322674
2783,0.9606148526072502
8151,0.9886372741311789
8743,0.7268746793270111
2575,0.5045531094074249
772,0.8951618820428848
4364,0.8909367620944977
3496,0.8945471718907356
8487,0.971692131832242
9127,0.930317647755146
1176,0.9999481331724382
7254,0.9326102137565613
11574,0.9983686420600861
5122,0.9992861645296216
4081,0.9639243893325329
3980,0.8636481463909149
8710,0.9748225528746843
11844,0.6097269356250763
5099,0.8230997920036316
3430,0.9952134699560702
10512,0.8274543136358261
6269,0.7842224985361099
10175,0.6061305999755859
5803,0.9365892633795738
2965,0.9901541927829385
9065,0.6933848261833191
5002,0.9193947687745094
2526,0.9979836440179497
8410,0.9073891490697861
4513,0.8823383823037148
5598,0.9987649756949395
10408,0.5566098093986511
852,0.709938645362854
11742,0.9997782517166343
7710,0.9951742137782276
267,0.9988738895626739
4814,0.9426431246101856
6736,0.9982043945929036
656,0.7584124803543091
5624,0.9575605764985085
919,0.5781265795230865
10677,0.9725789222866297
5036,0.8179557621479034
2586,0.8273491114377975
7224,0.999999893215211
210,0.9774059765040874
6419,0.9988940482726321
3261,0.9317845851182938
6215,0.6881949603557587
7539,0.9999802423353685
10638,0.6569801568984985
3438,0.9935593469999731
5257,0.9919521287083626
9308,0.9091860800981522
9295,0.8306816965341568
8116,0.7463847994804382
12138,0.9999991407680113
2572,0.9995774272829294
309,0.9335448294878006
12203,0.9133952483534813
4012,0.9892976935952902
12118,0.870929479598999
9653,0.97726159542799
11692,0.9999793555216456
2040,0.9923666636459529
2837,0.9997546517988667
6298,0.9874745337292552
5703,0.5966287553310394
5986,0.9261239767074585
8106,0.5264454483985901
1198,0.7776471674442291
12440,0.7876332402229309
9020,0.9609907902777195
6376,0.9924634555354714
2818,0.9996747663826682
11246,0.9950225125066936
7380,0.9988091771956533
8409,0.9768758155405521
7691,0.9997426416957751
5837,0.9102504178881645
8689,0.9906483739614487
4209,0.9537711143493652
2003,0.9474507234990597
12468,0.9999936106687528
9270,0.895512118935585
12034,0.9812950436025858
877,0.9680055417120457
1027,0.9331242740154266
52,0.9374423250555992
1847,0.9953847862780094
10624,0.9994950126856565
7896,0.9507602788507938
6167,0.6110425591468811
12290,0.6911876201629639
2317,0.9486446753144264
11153,0.9827261101454496
7471,0.9999373361933976
3286,0.9861682392656803
1410,0.9996514293015935
10183,0.690244734287262
2762,0.9983574956422672
564,0.9991464620106854
9595,0.9602818675339222
1270,0.9997589476988651
11444,0.9125206619501114
5942,0.9758220352232456
11980,0.5733309686183929
794,0.5619573295116425
5856,0.8097942024469376
4310,0.9698113743215799
12109,0.9949223245494068
6866,0.8714262992143631
8804,0.955885898321867
9243,0.9962776051834226
10618,0.7203745543956757
7478,0.9958785334601998
5875,0.9709545951336622
1884,0.518751323223114
8024,0.6790124177932739
2563,0.8777463361620903
10482,0.999806552528753
10757,0.9640372321009636
6965,0.7365374863147736
888,0.9927712068893015
3868,0.9995409722032491
5488,0.5015676617622375
9834,0.9018235728144646
3040,0.6673367917537689
1426,0.9633354470133781
9501,0.7047217488288879
8145,0.9770566038787365
11714,0.7194912731647491
8009,0.8604863286018372
8368,0.8530750423669815
6392,0.9991653424222022
5486,0.9967022954951972
12265,0.8529578894376755
5994,0.9998152770858724
6181,0.9216867387294769
1291,0.501256138086319
6131,0.9887050064280629
6251,0.5306487083435059
4499,0.8691068887710571
5921,0.868120402097702
10547,0.9500501863658428
2213,0.6058247983455658
662,0.9176664277911186
3800,0.5414609313011169
1852,0.8720661997795105
1407,0.9931405344977975
114,0.82572440803051
10678,0.9756813403218985
4050,0.9319277331233025
11622,0.9954155553132296
761,0.5177970230579376
5945,0.9245711863040924
12465,0.9967637320514768
398,0.9867198774591088
7250,0.972853496670723
7966,0.8699551373720169
8865,0.8236130625009537
3535,0.8664176017045975
920,0.9975070999935269
4114,0.9997307340090629
3665,0.9490027390420437
2068,0.9387528114020824
10275,0.9978660533670336
8826,0.9630658738315105
2862,0.7406894564628601
1043,0.9962952807545662
9557,0.9993065071757883
12235,0.6754946410655975
10805,0.7926043570041656
2126,0.972257012501359
189,0.9602129049599171
6683,0.9992790623218752
9881,0.9488673098385334
7236,0.9197450876235962
9593,0.9523264467716217
7296,0.9965032124891877
6739,0.9429407604038715
7270,0.7533507198095322
11264,0.9923293218016624
11702,0.9459649994969368
9895,0.9998570770112565
1030,0.9819155596196651
9125,0.938133392482996
9922,0.9652347229421139
11739,0.509930431842804
11546,0.746255487203598
3672,0.9999524769627897
5275,0.6893132030963898
12418,0.9999629529702361
4899,0.9615060016512871
3044,0.9704147651791573
6655,0.9861766332760453
8924,0.5580925345420837
630,0.6637386083602905
3109,0.7584156543016434
8213,0.9996810604352504
9392,0.99123973865062
4585,0.9345018044114113
11206,0.9997946814837633
12137,0.9705374371260405
5109,0.9990898146643303
4595,0.98804996535182
5723,0.9999418952065753
6837,0.6163573563098907
8367,0.9999997071742257
12445,0.9795966688543558
5398,0.9999801666508574
10071,0.9994691456668079
7007,0.9397689178586006
10423,0.9988738895626739
10722,0.9872466372326016
2922,0.9849210418760777
9376,0.6531193554401398
3573,0.6933387219905853
5372,0.8699512481689453
6690,0.7882350236177444
1295,0.9925455190241337
7544,0.873336911201477
9252,0.9999922052957118
2618,0.9379207156598568
4450,0.6119334697723389
10752,0.5942253470420837
8752,0.9996096933027729
5163,0.9999108385964064
6571,0.9998647838365287
11183,0.9850266044959426
7879,0.8626236170530319
7172,0.9740113392472267
1635,0.9996572500676848
6956,0.9847549293190241
7772,0.9392452947795391
4736,0.594045490026474
8507,0.9939857413992286
6492,0.9444361738860607
6293,0.5424651801586151
4386,0.7306132912635803
12359,0.984105784446001
1960,0.8289960324764252
2450,0.9915259825065732
6667,0.9854375114664435
1450,0.6682722270488739
5065,0.9163554161787033
4589,0.9696613699197769
11830,0.99218306876719
6109,0.9625405035912991
2974,0.6899955570697784
10018,0.5726906359195709
1120,0.7762654274702072
1390,0.9965817204210907
5924,0.5279808044433594
6944,0.6594860255718231
4897,0.9845775198191404
231,0.531571626663208
4470,0.9930654186755419
12252,0.9653945304453373
8529,0.9998152173648123
5316,0.5488796234130859
9790,0.9706084933131933
6471,0.7464725375175476
11930,0.9133988320827484
3035,0.904659628868103
3531,0.5470524430274963
2823,0.9815426636487246
10748,0.9854172775521874
7972,0.9766177069395781
3732,0.9559275731444359
6172,0.9813658650964499
7795,0.9997866367339157
4128,0.9878244632855058
7048,0.9977423448581249
7924,0.9690336864441633
8758,0.7185949683189392
9139,0.8767533004283905
9531,0.9663463085889816
2108,0.998321664170362
4553,0.8659511357545853
5863,0.9355359077453613
5727,0.997640916146338
2208,0.9285116568207741
2646,0.9122804328799248
11039,0.5052238702774048
4692,0.9916609730571508
11762,0.9870433360338211
3358,0.8412212282419205
10,0.9300870597362518
4817,0.9706326629966497
991,0.9623335748910904
